2023-02-26 00:09:22,629 - root - INFO - 14920 - Loading video source
2023-02-26 00:09:23,426 - root - INFO - 14920 - Setting up preferable backend and target to CPU
2023-02-26 00:09:28,908 - root - DEBUG - 14920 - min = (315, 176) max = (366, 303) IsViolate = 0
2023-02-26 00:09:28,908 - root - DEBUG - 14920 - min = (877, 182) max = (940, 285) IsViolate = 0
2023-02-26 00:09:28,908 - root - DEBUG - 14920 - min = (160, 208) max = (223, 327) IsViolate = 0
2023-02-26 00:09:28,908 - root - DEBUG - 14920 - min = (18, 364) max = (82, 530) IsViolate = 0
2023-02-26 00:09:28,908 - root - DEBUG - 14920 - min = (1035, 465) max = (1107, 629) IsViolate = 0
2023-02-26 00:09:28,908 - root - DEBUG - 14920 - min = (648, 596) max = (753, 718) IsViolate = 0
2023-02-26 00:09:28,908 - root - DEBUG - 14920 - min = (772, -1) max = (793, 34) IsViolate = 0
2023-02-26 00:09:28,908 - root - DEBUG - 14920 - min = (857, -3) max = (893, 70) IsViolate = 1
2023-02-26 00:09:28,908 - root - DEBUG - 14920 - min = (904, 2) max = (945, 85) IsViolate = 1
2023-02-26 00:09:28,908 - root - DEBUG - 14920 - min = (379, 123) max = (412, 213) IsViolate = 0
2023-02-26 00:09:28,908 - root - DEBUG - 14920 - min = (1218, 167) max = (1250, 229) IsViolate = 0
2023-02-26 00:09:29,893 - root - DEBUG - 14920 - min = (315, 174) max = (367, 302) IsViolate = 0
2023-02-26 00:09:29,893 - root - DEBUG - 14920 - min = (879, 181) max = (942, 285) IsViolate = 0
2023-02-26 00:09:29,893 - root - DEBUG - 14920 - min = (171, 207) max = (229, 324) IsViolate = 0
2023-02-26 00:09:29,893 - root - DEBUG - 14920 - min = (19, 361) max = (84, 531) IsViolate = 0
2023-02-26 00:09:29,893 - root - DEBUG - 14920 - min = (1037, 461) max = (1111, 629) IsViolate = 0
2023-02-26 00:09:29,893 - root - DEBUG - 14920 - min = (655, 588) max = (759, 715) IsViolate = 0
2023-02-26 00:09:29,893 - root - DEBUG - 14920 - min = (772, -1) max = (792, 34) IsViolate = 0
2023-02-26 00:09:29,893 - root - DEBUG - 14920 - min = (859, -4) max = (895, 70) IsViolate = 1
2023-02-26 00:09:29,893 - root - DEBUG - 14920 - min = (903, 1) max = (944, 86) IsViolate = 1
2023-02-26 00:09:29,893 - root - DEBUG - 14920 - min = (369, 122) max = (406, 216) IsViolate = 0
2023-02-26 00:09:30,866 - root - DEBUG - 14920 - min = (317, 174) max = (367, 301) IsViolate = 0
2023-02-26 00:09:30,867 - root - DEBUG - 14920 - min = (884, 179) max = (944, 284) IsViolate = 0
2023-02-26 00:09:30,867 - root - DEBUG - 14920 - min = (174, 203) max = (231, 324) IsViolate = 0
2023-02-26 00:09:30,867 - root - DEBUG - 14920 - min = (20, 364) max = (88, 528) IsViolate = 0
2023-02-26 00:09:30,867 - root - DEBUG - 14920 - min = (1040, 456) max = (1115, 628) IsViolate = 0
2023-02-26 00:09:30,868 - root - DEBUG - 14920 - min = (663, 585) max = (767, 717) IsViolate = 0
2023-02-26 00:09:30,868 - root - DEBUG - 14920 - min = (772, -1) max = (793, 34) IsViolate = 0
2023-02-26 00:09:30,868 - root - DEBUG - 14920 - min = (859, -4) max = (895, 70) IsViolate = 1
2023-02-26 00:09:30,868 - root - DEBUG - 14920 - min = (904, 1) max = (946, 87) IsViolate = 1
2023-02-26 00:09:30,869 - root - DEBUG - 14920 - min = (369, 123) max = (406, 215) IsViolate = 0
2023-02-26 00:09:30,869 - root - DEBUG - 14920 - min = (1217, 169) max = (1251, 229) IsViolate = 0
2023-02-26 00:09:31,744 - root - DEBUG - 14920 - min = (317, 173) max = (367, 303) IsViolate = 0
2023-02-26 00:09:31,744 - root - DEBUG - 14920 - min = (882, 178) max = (944, 284) IsViolate = 0
2023-02-26 00:09:31,744 - root - DEBUG - 14920 - min = (181, 192) max = (232, 326) IsViolate = 0
2023-02-26 00:09:31,744 - root - DEBUG - 14920 - min = (23, 362) max = (94, 516) IsViolate = 0
2023-02-26 00:09:31,744 - root - DEBUG - 14920 - min = (1042, 454) max = (1117, 630) IsViolate = 0
2023-02-26 00:09:31,744 - root - DEBUG - 14920 - min = (667, 581) max = (766, 716) IsViolate = 0
2023-02-26 00:09:31,744 - root - DEBUG - 14920 - min = (771, -1) max = (792, 33) IsViolate = 0
2023-02-26 00:09:31,744 - root - DEBUG - 14920 - min = (860, -4) max = (898, 70) IsViolate = 1
2023-02-26 00:09:31,744 - root - DEBUG - 14920 - min = (904, 2) max = (946, 89) IsViolate = 1
2023-02-26 00:09:31,744 - root - DEBUG - 14920 - min = (367, 128) max = (405, 212) IsViolate = 0
2023-02-26 00:09:31,744 - root - DEBUG - 14920 - min = (1215, 170) max = (1250, 228) IsViolate = 0
2023-02-26 00:09:32,731 - root - DEBUG - 14920 - min = (325, 176) max = (374, 302) IsViolate = 0
2023-02-26 00:09:32,731 - root - DEBUG - 14920 - min = (880, 176) max = (945, 284) IsViolate = 0
2023-02-26 00:09:32,731 - root - DEBUG - 14920 - min = (186, 191) max = (237, 325) IsViolate = 0
2023-02-26 00:09:32,731 - root - DEBUG - 14920 - min = (27, 361) max = (99, 515) IsViolate = 0
2023-02-26 00:09:32,731 - root - DEBUG - 14920 - min = (1050, 455) max = (1122, 633) IsViolate = 0
2023-02-26 00:09:32,731 - root - DEBUG - 14920 - min = (674, 579) max = (775, 716) IsViolate = 0
2023-02-26 00:09:32,731 - root - DEBUG - 14920 - min = (771, -1) max = (793, 34) IsViolate = 0
2023-02-26 00:09:32,731 - root - DEBUG - 14920 - min = (643, 1) max = (676, 68) IsViolate = 0
2023-02-26 00:09:32,731 - root - DEBUG - 14920 - min = (861, -3) max = (899, 70) IsViolate = 1
2023-02-26 00:09:32,731 - root - DEBUG - 14920 - min = (903, 2) max = (945, 90) IsViolate = 1
2023-02-26 00:09:32,731 - root - DEBUG - 14920 - min = (365, 129) max = (404, 211) IsViolate = 0
2023-02-26 00:09:32,731 - root - DEBUG - 14920 - min = (1215, 170) max = (1250, 228) IsViolate = 0
2023-02-26 00:09:33,559 - root - DEBUG - 14920 - min = (325, 173) max = (375, 302) IsViolate = 0
2023-02-26 00:09:33,559 - root - DEBUG - 14920 - min = (883, 175) max = (945, 286) IsViolate = 0
2023-02-26 00:09:33,559 - root - DEBUG - 14920 - min = (183, 194) max = (242, 322) IsViolate = 0
2023-02-26 00:09:33,559 - root - DEBUG - 14920 - min = (33, 359) max = (100, 512) IsViolate = 0
2023-02-26 00:09:33,559 - root - DEBUG - 14920 - min = (1053, 453) max = (1120, 630) IsViolate = 0
2023-02-26 00:09:33,559 - root - DEBUG - 14920 - min = (678, 577) max = (780, 717) IsViolate = 0
2023-02-26 00:09:33,559 - root - DEBUG - 14920 - min = (779, 0) max = (800, 37) IsViolate = 0
2023-02-26 00:09:33,559 - root - DEBUG - 14920 - min = (862, -4) max = (899, 69) IsViolate = 1
2023-02-26 00:09:33,559 - root - DEBUG - 14920 - min = (902, 1) max = (944, 90) IsViolate = 1
2023-02-26 00:09:33,559 - root - DEBUG - 14920 - min = (363, 130) max = (402, 210) IsViolate = 0
2023-02-26 00:09:34,603 - root - DEBUG - 14920 - min = (325, 174) max = (377, 302) IsViolate = 0
2023-02-26 00:09:34,603 - root - DEBUG - 14920 - min = (883, 174) max = (944, 285) IsViolate = 0
2023-02-26 00:09:34,603 - root - DEBUG - 14920 - min = (188, 197) max = (243, 318) IsViolate = 0
2023-02-26 00:09:34,603 - root - DEBUG - 14920 - min = (38, 357) max = (103, 511) IsViolate = 0
2023-02-26 00:09:34,603 - root - DEBUG - 14920 - min = (1054, 450) max = (1121, 632) IsViolate = 0
2023-02-26 00:09:34,603 - root - DEBUG - 14920 - min = (681, 572) max = (784, 719) IsViolate = 0
2023-02-26 00:09:34,603 - root - DEBUG - 14920 - min = (779, 0) max = (801, 37) IsViolate = 0
2023-02-26 00:09:34,603 - root - DEBUG - 14920 - min = (653, -5) max = (683, 81) IsViolate = 0
2023-02-26 00:09:34,603 - root - DEBUG - 14920 - min = (863, -5) max = (899, 69) IsViolate = 1
2023-02-26 00:09:34,618 - root - DEBUG - 14920 - min = (902, 3) max = (944, 91) IsViolate = 1
2023-02-26 00:09:34,618 - root - DEBUG - 14920 - min = (361, 130) max = (398, 208) IsViolate = 0
2023-02-26 00:09:35,618 - root - DEBUG - 14920 - min = (326, 173) max = (376, 301) IsViolate = 0
2023-02-26 00:09:35,618 - root - DEBUG - 14920 - min = (885, 174) max = (947, 283) IsViolate = 0
2023-02-26 00:09:35,618 - root - DEBUG - 14920 - min = (193, 197) max = (246, 314) IsViolate = 0
2023-02-26 00:09:35,618 - root - DEBUG - 14920 - min = (42, 354) max = (107, 507) IsViolate = 0
2023-02-26 00:09:35,618 - root - DEBUG - 14920 - min = (1055, 448) max = (1122, 633) IsViolate = 0
2023-02-26 00:09:35,618 - root - DEBUG - 14920 - min = (690, 572) max = (798, 715) IsViolate = 0
2023-02-26 00:09:35,618 - root - DEBUG - 14920 - min = (770, -1) max = (793, 35) IsViolate = 0
2023-02-26 00:09:35,618 - root - DEBUG - 14920 - min = (652, -4) max = (683, 80) IsViolate = 0
2023-02-26 00:09:35,618 - root - DEBUG - 14920 - min = (864, -5) max = (900, 70) IsViolate = 1
2023-02-26 00:09:35,618 - root - DEBUG - 14920 - min = (899, 2) max = (942, 91) IsViolate = 1
2023-02-26 00:09:35,618 - root - DEBUG - 14920 - min = (359, 129) max = (394, 211) IsViolate = 0
2023-02-26 00:10:20,033 - root - INFO - 15124 - Loading video source
2023-02-26 00:10:20,896 - root - INFO - 15124 - Setting up preferable backend and target to CPU
